1,ACETATO DE CIPROTERONA,7936172015,2837032,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=7936172015&pIdAnexo=2837032
1,ACETATO DE CIPROTERONA+ETINILESTRADIOL,24986042017,10377659,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=24986042017&pIdAnexo=10377659
1,ACETATO DE CLOSTEBOL + SULFATO DE NEOMICINA,20507172017,9758533,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=20507172017&pIdAnexo=9758533
1,ACETATO DE DESMOPRESSINA,27920882016,4215600,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=27920882016&pIdAnexo=4215600
1,ACETATO DE DEXAMETASONA,28991642016,4310074,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=28991642016&pIdAnexo=4310074
1,ACETATO DE HIDROCORTISONA,10190492017,6964582,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=10190492017&pIdAnexo=6964582
1,ACETATO DE PREDNISOLONA,22602282017,10283281,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=22602282017&pIdAnexo=10283281
1,ACETATO DE SÓDIO,3935362015,2609782,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=3935362015&pIdAnexo=2609782
1,ACETICIL,1677772018,10486022,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=1677772018&pIdAnexo=10486022
1,ACETILCISTEINA,4964122017,5530472,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4964122017&pIdAnexo=5530472
1,ACETILCISTEÍNA,13247612016,3141473,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=13247612016&pIdAnexo=3141473
1,ACETONIDA DE TRIANCINOLONA,6295442013,1724842,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=6295442013&pIdAnexo=1724842
1,ACETONIDA DE TRIANCINOLONA + SULFATO DE NEOMICINA + GRAMICIDINA + NISTATINA,4035032015,2614337,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4035032015&pIdAnexo=2614337
1,ACETONIDO DE TRIANCINOLONA+SULFATO DE NEOMICINA+GRAMICIDINA+NISTATINA,4030992015,2614178,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4030992015&pIdAnexo=2614178
1,ACFOL,27919842016,4215531,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=27919842016&pIdAnexo=4215531
2,ACICLOFAR,10659552014,2332328,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=10659552014&pIdAnexo=2332328
2,ACICLOMED,2008432017,4892205,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=2008432017&pIdAnexo=4892205
2,ACICLOR,4600762017,5453952,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4600762017&pIdAnexo=5453952
2,ACICLOVIR,12917612017,7712211,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=12917612017&pIdAnexo=7712211
2,ÁCIDO  MEFENÂMICO,2350512017,4961741,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=2350512017&pIdAnexo=4961741
2,ACIDO ACETILSALICILICO,2275402018,10516330,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=2275402018&pIdAnexo=10516330
2,ÁCIDO ACETILSALICÍLICO,24562322017,10368675,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=24562322017&pIdAnexo=10368675
2,ÁCIDO ASCÓRBICO HYPOFARMA,16193902016,3373150,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=16193902016&pIdAnexo=3373150
2,ÁCIDO FUSÍDICO,4145892017,5357062,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4145892017&pIdAnexo=5357062
2,ÁCIDO FUSÍDICO + VALERATO DE BETAMETASONA,10618772014,2329952,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=10618772014&pIdAnexo=2329952
2,ÁCIDO FUSÍDICO+VALERATO DE BETAMETASONA,10615632014,2329707,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=10615632014&pIdAnexo=2329707
2,ACIDO MEFENAMICO,3814652017,5285145,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=3814652017&pIdAnexo=5285145
2,ÁCIDO MEFENÂMICO,2348932017,4961546,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=2348932017&pIdAnexo=4961546
2,ACIDO TRANEXAMICO,22869652017,10295607,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=22869652017&pIdAnexo=10295607
2,ÁCIDO TRANEXÂMICO,22851402017,10295063,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=22851402017&pIdAnexo=10295063
2,ACIDO ZOLEDRONICO,3643022015,2594711,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=3643022015&pIdAnexo=2594711
2,ÁCIDO ZOLEDRÔNICO,14261622017,8084056,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=14261622017&pIdAnexo=8084056
2,ACIVIRAX,9045042015,2892744,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=9045042015&pIdAnexo=2892744
2,ACLASTA,3439352018,10529542,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=3439352018&pIdAnexo=10529542
2,ACNASE,23818522017,10336535,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=23818522017&pIdAnexo=10336535
2,ACNOVA,1496302017,4786420,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=1496302017&pIdAnexo=4786420
2,ACTEMRA,24953502017,10376738,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=24953502017&pIdAnexo=10376738
2,ACTIFEDRIN,17859542017,9048993,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=17859542017&pIdAnexo=9048993
2,ACTILYSE,1103542018,10456723,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=1103542018&pIdAnexo=10456723
2,ACTONEL,22342542017,10262488,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=22342542017&pIdAnexo=10262488
2,ACTOS,9034132015,2892243,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=9034132015&pIdAnexo=2892243
2,ACU FRESH,4216512017,5369371,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4216512017&pIdAnexo=5369371
2,ACULAR,12223542016,3082334,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=12223542016&pIdAnexo=3082334
2,AD FURP,9031832015,2892168,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=9031832015&pIdAnexo=2892168
2,ADACEL,25086672016,4031675,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=25086672016&pIdAnexo=4031675
2,ADACEL POLIO,25595282016,4065365,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=25595282016&pIdAnexo=4065365
2,ADACNE,16967002017,8806828,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=16967002017&pIdAnexo=8806828
2,ADACNE CLIN,23434082017,10324116,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=23434082017&pIdAnexo=10324116
2,ADALAT,25520782017,10399339,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=25520782017&pIdAnexo=10399339
2,ADAPALENO,4644982018,10575133,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4644982018&pIdAnexo=10575133
2,ADAPEL,4644592018,10575108,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4644592018&pIdAnexo=10575108
2,ADCETRIS,4542132018,10571561,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4542132018&pIdAnexo=10571561
2,ADDERA D3,22483802017,10279491,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=22483802017&pIdAnexo=10279491
2,ADEFORTE,25943452016,4090727,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=25943452016&pIdAnexo=4090727
2,ADEMPAS,25503822017,10397729,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=25503822017&pIdAnexo=10397729
2,ADENOCARD,2734342013,1563912,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=2734342013&pIdAnexo=1563912
2,ADILOZ,3151352018,10527509,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=3151352018&pIdAnexo=10527509
2,ADINOS,26172302016,4108496,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=26172302016&pIdAnexo=4108496
2,ADINOS GEN,26165062016,4108052,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=26165062016&pIdAnexo=4108052
2,ADIPEPT,28504252016,4251470,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=28504252016&pIdAnexo=4251470
2,ADOLESS,22700652017,10286222,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=22700652017&pIdAnexo=10286222
3,ADREN,3568592018,10530803,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=3568592018&pIdAnexo=10530803
3,ADRIBLASTINA,15327322017,8379953,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=15327322017&pIdAnexo=8379953
3,AD-TIL,23547062017,10327403,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=23547062017&pIdAnexo=10327403
3,ADVANTAN,8905712014,2249744,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=8905712014&pIdAnexo=2249744
3,ADVATE,23641922017,10330669,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=23641922017&pIdAnexo=10330669
3,ADVIL,1769432018,10475549,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=1769432018&pIdAnexo=10475549
3,AD-VITAM,9093312015,2895083,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=9093312015&pIdAnexo=2895083
3,AEBOL,24357892017,10357423,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=24357892017&pIdAnexo=10357423
3,AERODINI,22381542016,3851912,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=22381542016&pIdAnexo=3851912
3,AERODIVENT,930372018,10437885,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=930372018&pIdAnexo=10437885
3,AEROFLUX,2922872014,2023787,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=2922872014&pIdAnexo=2023787
3,AEROFRIN,9998572013,1880918,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=9998572013&pIdAnexo=1880918
3,AEROGOLD,12045162017,7470767,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=12045162017&pIdAnexo=7470767
3,AEROLIN,9741792014,2288474,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=9741792014&pIdAnexo=2288474
3,AEROMED,8794602017,6580489,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=8794602017&pIdAnexo=6580489
3,AEROTRAT,24037412017,10343854,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=24037412017&pIdAnexo=10343854
3,AFINITOR,207302017,4524141,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=207302017&pIdAnexo=4524141
3,AFOLIC,12353422016,3092013,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=12353422016&pIdAnexo=3092013
3,AFOLIC INFANTIL,11741082016,3049922,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=11741082016&pIdAnexo=3049922
3,AFOPIC,14344812016,3210539,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=14344812016&pIdAnexo=3210539
3,AFRAT,20730732016,3727679,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=20730732016&pIdAnexo=3727679
3,AFRIN,23868742017,10338392,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=23868742017&pIdAnexo=10338392
3,AGASTEN,480602015,2406963,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=480602015&pIdAnexo=2406963
3,AGLITIL,10629262015,2984003,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=10629262015&pIdAnexo=2984003
3,AGLUCOSE,4808132014,2087490,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4808132014&pIdAnexo=2087490
3,AGRASTAT,6692772015,2767953,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=6692772015&pIdAnexo=2767953
3,ÁGUA ESTÉRIL BAXTER,2144582018,10512768,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=2144582018&pIdAnexo=10512768
3,ÁGUA ESTÉRIL PARA INJETÁVEIS BEKER,24113142016,3967819,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=24113142016&pIdAnexo=3967819
3,AGUA PARA INJEÇAO,21954692017,10147250,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=21954692017&pIdAnexo=10147250
3,AGUA PARA INJEÇÃO,27352472016,4186541,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=27352472016&pIdAnexo=4186541
3,ÁGUA PARA INJEÇÃO,5389322014,2111725,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=5389322014&pIdAnexo=2111725
3,ÁGUA PARA INJEÇÃO B. BRAUN,3748752015,2599557,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=3748752015&pIdAnexo=2599557
3,ÁGUA PARA INJEÇÃO DILUENTE,7568322015,2822569,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=7568322015&pIdAnexo=2822569
3,ÁGUA PARA INJEÇÃO HYPOFARMA,2584622013,1558418,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=2584622013&pIdAnexo=1558418
3,AGUA PARA INJETAVEIS,23769792016,3945443,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=23769792016&pIdAnexo=3945443
3,ÁGUA PARA INJETÁVEIS,5420542014,2113055,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=5420542014&pIdAnexo=2113055
3,ÁGUA PARA INJETÁVEIS BASA,3966212013,1618062,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=3966212013&pIdAnexo=1618062
3,ÁGUA PARA IRRIGAÇÃO,2915242013,1572268,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=2915242013&pIdAnexo=1572268
3,AH-ZUL,1494842017,4786230,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=1494842017&pIdAnexo=4786230
3,AIPRI,4047762018,10546962,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4047762018&pIdAnexo=10546962
3,AIRES,10603782015,2982546,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=10603782015&pIdAnexo=2982546
3,AITRAVIC,3755832018,10536743,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=3755832018&pIdAnexo=10536743
3,AIXA,12771842017,7677896,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=12771842017&pIdAnexo=7677896
3,AKINETON,3660712018,10533072,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=3660712018&pIdAnexo=10533072
3,AKYNZEO,4783172018,10579424,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4783172018&pIdAnexo=10579424
3,ALAGLU,4660462015,2649833,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4660462015&pIdAnexo=2649833
3,ALBEL,587972018,10426561,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=587972018&pIdAnexo=10426561
3,ALBENDAZOL,6519992017,5927206,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=6519992017&pIdAnexo=5927206
3,ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL,12572982017,7626335,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=12572982017&pIdAnexo=7626335
3,ALBENTEL,12660942017,7649793,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=12660942017&pIdAnexo=7649793
3,ALBICON,1719162014,1979032,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=1719162014&pIdAnexo=1979032
3,ALBIOMIN,10247172014,2305943,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=10247172014&pIdAnexo=2305943
3,ALBISTIN,26720212016,4146426,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=26720212016&pIdAnexo=4146426
3,ALBOCRESIL,1255532018,10467099,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=1255532018&pIdAnexo=10467099
3,ALBUMAX,7127912014,2181619,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=7127912014&pIdAnexo=2181619
3,ALBUMINA HUMANA GRIFOLS,17830342017,9043793,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=17830342017&pIdAnexo=9043793
3,ALBUMINAR,9251532014,2264307,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=9251532014&pIdAnexo=2264307
3,ALBUREX 20,21977172017,10152937,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=21977172017&pIdAnexo=10152937
3,ALCYTAM,4829832018,10580078,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=4829832018&pIdAnexo=10580078
3,ALD MUNE,10814522014,2338891,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=10814522014&pIdAnexo=2338891
3,ALDACTONE,24384602017,10361949,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=24384602017&pIdAnexo=10361949
3,ALDAZIDA,25080552017,10383194,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=25080552017&pIdAnexo=10383194
3,ALDIJET,15763512016,3338614,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=15763512016&pIdAnexo=3338614
3,ALDOMET,5280622014,2106938,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=5280622014&pIdAnexo=2106938
4,ALDOSTERIN,22887492016,3890424,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=22887492016&pIdAnexo=3890424
4,ALDURAZYME,9237372015,2901867,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=9237372015&pIdAnexo=2901867
4,ALEKTOS,2127492018,10511048,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=2127492018&pIdAnexo=10511048
4,ALENDIL,12102112016,3073756,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=12102112016&pIdAnexo=3073756
4,ALENDIL CÁLCIO D,10933032017,7171508,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=10933032017&pIdAnexo=7171508
4,ALENDOSSEO,14837472016,3257404,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=14837472016&pIdAnexo=3257404
4,ALENDRONATO DE SODIO,441472018,10421740,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=441472018&pIdAnexo=10421740
4,ALENDRONATO DE SÓDIO,12760322016,3115275,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=12760322016&pIdAnexo=3115275
4,ALENDRUS,3860042017,5294732,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=3860042017&pIdAnexo=5294732
4,ALENIA,1339502018,10470082,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=1339502018&pIdAnexo=10470082
4,ALENTHUS XR,21247232017,9950620,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=21247232017&pIdAnexo=9950620
4,ALERADINA,964052018,10441685,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=964052018&pIdAnexo=10441685
4,ALERFIN,7871222015,2834769,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=7871222015&pIdAnexo=2834769
4,ALERGALIV,11441632016,3034974,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=11441632016&pIdAnexo=3034974
4,ALERGALIV D,1597122015,2473027,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=1597122015&pIdAnexo=2473027
4,ALERGIDEX,1788212018,10478055,http://www.anvisa.gov.br/datavisa/fila_bula/frmVisualizarBula.asp?pNuTransacao=1788212018&pIdAnexo=10478055
